"Protein","ENTREZID","SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ctrl_1","Ctrl_2","Ctrl_3","Ctrl_4","Ctrl_5","IMP_1","IMP_2","IMP_3","IMP_4","IMP_5","group"
"Q9UF56",64839,"FBXL17",-0.609449143608351,-4.97596137367459,-1.20286958827851,0.257886053784554,0.434544159748797,-6.21924595194648,-3.7352849855565,-4.3169054497901,-4.87369072928595,-6.05761192960744,-4.37269091511206,-5.34144425709554,-6.56058980867819,-4.76181271188507,-4.27279861487081,-5.4667843348642,"Non-significant"
"Q7Z2Z2",79631,"EFL1",0.173670875860683,-0.8154055611776,1.20152143952586,0.258384440855766,0.435261655003378,-6.22078538583496,-1.29928769151031,-0.866509080678375,-0.790473652056074,-0.80926217303864,-0.745672398256308,-0.609345154138164,-0.490038668427204,-0.677040421366518,-0.921615500818635,-0.944810871485771,"Non-significant"
"Q6P158",90957,"DHX57",0.19674037933428,-1.97990366090681,1.20103681238825,0.258563788501693,0.435441460164182,-6.22133846510885,-2.12963190263153,-2.02417755106207,-2.4016570237539,-1.61999992869586,-2.21590284672637,-2.00368841014331,-1.53359805185928,-1.92809069270382,-1.89540850613491,-2.04688169535701,"Non-significant"
"P54278",5395,"PMS2",0.76090071242671,-1.86293764536756,1.20024319664207,0.258857701106773,0.435814046473139,-6.22224382210534,-1.00658699150204,-3.08610822370334,-2.26672564181813,-1.11775969670923,-3.73975945417183,-1.36948679199961,-2.28688537911873,-2.30767172857407,0.069037459193821,-1.51743000527243,"Non-significant"
"Q53F19",55421,"NCBP3",0.123294778039804,-0.646669889057608,1.19955628145954,0.259112314656427,0.436120278134884,-6.22302709940455,-0.558811390494958,-0.758030611290038,-0.796843724344305,-0.564872395432454,-0.863028268825795,-0.657590996866032,-0.574359401929748,-0.660933604527215,-0.423987561805003,-0.608240935060533,"Non-significant"
"P61026",10890,"RAB10",-0.155299035858823,3.59731856691296,-1.19840381905118,0.259539941728918,0.436717460872144,-6.22434049017522,3.60595292733617,3.59573693434205,4.0009806940421,3.50112685951836,3.67104300897316,3.47281903415972,3.660716535865,3.30247478228672,3.44026084411213,3.72207404849416,"Non-significant"
"P18124",6129,"RPL7",0.243596911240349,2.44986857723196,1.19784533776945,0.259747373223989,0.436943898239624,-6.22497662247105,1.88657674698315,2.55714349540713,2.68887972072521,2.08648013460782,2.42127051033563,3.07757585767094,2.46139340512661,2.22228273488897,2.45620789210369,2.64087527447048,"Non-significant"
"Q99871",55559,"HAUS7",-0.370100717967531,-3.431269179268,-1.19720602124145,0.259984992283961,0.437220975526335,-6.22570456101358,-3.31442583571434,-2.88762248930001,-4.17587363560866,-2.54043345535794,-3.3127386854402,-3.49849728399606,-3.5359474267681,-3.47922682670134,-4.31169856974319,-3.25622758405011,"Non-significant"
"P07355",302,"ANXA2",-0.135699769308717,7.28561296983867,-1.1957952754162,0.260509952116279,0.437980987620221,-6.22730985038326,7.55279997184905,7.31401316504607,7.29219178384846,7.42836811341061,7.17994123831096,7.27535333606029,7.00977156052883,7.11724202045849,7.36885164328808,7.31759686558587,"Non-significant"
"Q9BSR8",84272,"YIPF4",0.259979454979932,0.0490807045024568,1.1951006302709,0.260768752972915,0.438293220733904,-6.22809977484452,-0.0613828045924285,0.264771970726808,0.0887831774562844,-0.467599964134448,-0.229117494393762,0.518271685875513,-0.0817579122621378,-0.418617298217371,0.456227996533786,0.421227688032324,"Non-significant"
"P28066",5686,"PSMA5",-0.19811359391509,3.15143602564067,-1.19443391023193,0.261017344185214,0.438493401161463,-6.22885762527516,3.66999016446793,3.40991731473649,3.00123612139013,3.03277622686221,3.13854428553433,2.82002082593689,2.95020627165838,2.96851664794893,3.40045574764076,3.12269665023068,"Non-significant"
"P19440",2678,"GGT1",0.213130267978262,-0.378177660519948,1.19438901443499,0.261034090736439,0.438493401161463,-6.22890864641822,-0.635021288734138,-0.510733471967685,-0.488584941515267,-0.225604500847911,-0.563769769480392,0.252019260229939,-0.726431797824532,-0.227266952471625,-0.188995937581328,-0.467387205006539,"Non-significant"
"Q14847",3927,"LASP1",0.131239824046927,4.58283110019219,1.19393826756756,0.261202271368294,0.438653044356108,-6.22942081233385,4.27018239269243,4.48449987377617,4.62952715412838,4.58689430255275,4.6149522176939,4.72455685765064,4.78028610667525,4.69772367188272,4.47869941177568,4.56098901309397,"Non-significant"
"Q9NZN8",4848,"CNOT2",0.167705000769728,-1.22508828691944,1.19335893155465,0.261418558423659,0.438893363624491,-6.23007887934076,-1.307401608613,-1.62843587153545,-1.10572287294308,-1.33932214905883,-1.16382143437114,-1.32526582390419,-1.09919680906664,-0.803272070834172,-1.25571575720138,-1.22272847166648,"Non-significant"
"Q9P260",57614,"RELCH",0.185886988991856,-2.86540713539137,1.19213850619567,0.261874657941338,0.4395066703402,-6.23146438665994,-3.14607108760659,-3.08287249634177,-2.47507326442991,-3.23571227233753,-2.85202402872068,-2.56273554111823,-2.9229029168941,-2.83713731143814,-2.79233867260606,-2.74720376242067,"Non-significant"
"Q13472",7156,"TOP3A",0.634085546713662,-3.47684262147841,1.19198936638137,0.261930438518572,0.4395066703402,-6.23163362816288,-3.62317579550623,-3.52896852365512,-3.62396191130435,-5.006385218608,-3.18693552510248,-3.68225398811953,-3.05548196934868,-3.04823239161899,-4.47875288842437,-1.5342780030963,"Non-significant"
"P63244",10399,"RACK1",-0.27684304102421,2.51353637495671,-1.19059054173485,0.262454084750914,0.440238321366956,-6.23322023009746,2.80972973171524,2.84449853466941,2.52312547330826,2.75436656945703,2.32806916819412,2.02010050959343,2.9594651280827,1.7369239713241,2.52794181794604,2.63114284527674,"Non-significant"
"O00258",7485,"GET1",0.854459539402601,-3.52110630996571,1.19043251026804,0.262513296182797,0.440238321366956,-6.23339938896821,-5.71346648679911,-3.09639517082057,-3.80771163396055,-3.95961311804528,-3.16449398870953,-0.830649935402297,-4.22610967507092,-2.80860942559762,-4.15378232794762,-3.45023133730358,"Non-significant"
"Q12974",8073,"PTP4A2",-0.297573715458224,-4.19842089655038,-1.18985404255282,0.262730128633349,0.440354988865504,-6.2340550425814,-4.03345575769012,-4.16899830718469,-3.69687990501478,-3.89141726330156,-4.4574189609152,-3.80327741178414,-4.80409957430648,-4.87664233374572,-3.85412106077618,-4.39789839078495,"Non-significant"
"P82650",56945,"MRPS22",0.123151872831374,0.0600526593745273,1.18974957274454,0.262769303339337,0.440354988865504,-6.23417342682655,-0.153896693496622,-0.0600681688396739,0.0830868306843462,0.191127198125238,-0.0678655516790865,0.206734409057546,0.242865075794852,0.00441336597210969,0.0357756085244764,0.118354519602087,"Non-significant"
"Q8TBX8",79837,"PIP4K2C",-0.262123832997058,-2.08675393229519,-1.18965931515992,0.262803152434491,0.440354988865504,-6.23427569971341,-1.91462619465536,-1.62338617747129,-2.1944492718403,-2.44153249003565,-1.60446594498071,-2.24414383412898,-2.41687862314525,-1.95497292174688,-2.67624731129845,-1.79683655364904,"Non-significant"
"P17936",3486,"IGFBP3",-1.07080802143189,-3.82919851759203,-1.18783655510833,0.263487486732371,0.441378340205035,-6.23633988028274,-3.99054345822279,-3.61399289386647,-3.02493371767677,-3.14563740877545,-2.69386505583894,-4.48470822682485,-3.8062708530202,-4.09754782653797,-7.68828089420978,-1.74620484094705,"Non-significant"
"A6NFI3",100131017,"ZNF316",-0.721437228304187,-6.44081982589073,-1.18749065796578,0.263617510978414,0.441472832543298,-6.23673132607173,-6.19784201128222,-5.51642479816342,-7.99507975452688,-5.01549840093438,-5.67566109378629,-7.31733013272391,-6.16021092156701,-5.51474669387368,-7.30378864343762,-7.71161580861191,"Non-significant"
"O95168",4710,"NDUFB4",-0.446452251772173,-2.75401316513367,-1.18706110796898,0.263779052284171,0.44154913624003,-6.23721732274664,-2.51577377684826,-2.42863751473225,-2.35673560105607,-3.17365108712103,-2.17913721648029,-2.18591680180357,-4.3008808102836,-2.53104429582889,-3.150331613386,-2.71802293379671,"Non-significant"
"Q8TDZ2",64780,"MICAL1",0.720708549378643,-4.45254075942792,1.18697795990786,0.263810331023516,0.44154913624003,-6.23731138214687,-3.65067553259588,-6.10654222974289,-4.77795470089581,-3.3295358308174,-6.19976687653423,-4.79815995488032,-3.90325977624836,-4.68956513447335,-3.39725474012841,-3.67269281796256,"Non-significant"
"Q9NWT6",55662,"HIF1AN",-0.227865384783189,-1.95332682125909,-1.18406885899584,0.264906552317967,0.443260210449456,-6.24059916167445,-2.07660427460138,-1.47181512390487,-2.28352833063228,-1.77630992598257,-1.58871298921638,-2.09251009459134,-1.83522548871983,-1.7894554199559,-2.1599083122318,-2.45919825275455,"Non-significant"
"O95571",23474,"ETHE1",-0.258454616474466,-0.565754200567941,-1.18316355098086,0.265248437994285,0.443708474937721,-6.24162109236171,-0.0680736895574876,-0.105998926437494,-0.941995435623195,-0.342337790795856,-0.724228619239508,-0.993614600046988,-0.453530028798845,-1.08776008679056,-0.541680842491341,-0.398321985898136,"Non-significant"
"Q15796",4087,"SMAD2",-2.49091354986565,-5.4003667937036,-1.18241491132432,0.265531425229772,0.444018763094759,-6.24246573401679,-1.85099433400373,-5.08087263555099,-6.83904029174902,-2.46474680453441,-4.53889602801573,-12.3385960983617,-2.07839552190358,-4.52432847325107,-3.16861853279588,-11.1191792168699,"Non-significant"
"P18621",6139,"RPL17",-0.211770469451524,4.49298838814452,-1.18228116187332,0.265582008207587,0.444018763094759,-6.24261659304942,4.95948601730227,4.41702289622744,4.76418415117947,4.14817500538801,4.7055000442542,4.07663103244497,4.20619399295498,4.59113953112966,4.44808525507744,4.61346595548672,"Non-significant"
"O43761",9143,"SYNGR3",0.705951195225687,-3.25025694052918,1.1814825716427,0.265884189136702,0.444400078665775,-6.24351707714261,-3.23571198543135,-3.63230928336129,-3.02684937172748,-4.92036499757084,-3.20092705261914,-2.89783854238996,-3.65496781724225,-2.92149746036813,-4.11452176842929,-0.897581126152027,"Non-significant"
"O15254",8310,"ACOX3",-1.20033383867827,-3.76270028803392,-1.17984683308536,0.266503999628171,0.445311921362536,-6.24536011090361,-4.52542041009117,-4.10590414813222,-2.86424142966743,-1.8728934641913,-2.44420739139178,-4.23379690630839,-3.55278842463513,-3.36564618536666,-8.16965720120878,-2.49244731934631,"Non-significant"
"P41162",2117,"ETV3",-0.495917608088972,-5.67398950903147,-1.17819681563333,0.267130390364085,0.44612083558523,-6.24721730838755,-6.09512231719373,-5.36009158253406,-5.55542077728348,-5.18307633672296,-4.93644251120068,-6.0339388792422,-5.30483625220212,-5.19987877626556,-5.62085935370564,-7.45022830396425,"Non-significant"
"Q14376",2582,"GALE",-0.191286745906177,-0.174867748514041,-1.17810181135145,0.267166492318153,0.44612083558523,-6.24732418272439,-0.102808159062795,0.0224969089621561,-0.260833068775432,0.285758831832427,-0.340736390761116,-0.293361792683484,0.0269887620483886,-0.645590293754585,-0.301768320193407,-0.138823962752559,"Non-significant"
"Q92598",10808,"HSPH1",0.156683405669853,2.3354914838191,1.17798396643117,0.267211279209962,0.44612083558523,-6.24745674254571,2.47004548963686,2.30858866218822,2.28080354786381,2.04736801061799,2.17894319461396,2.26802238670613,2.40709442347927,2.28273957205909,2.78831601547538,2.32299353555024,"Non-significant"
"Q58FG1",NA,NA,-0.19774820413927,0.364238128115622,-1.17747439717431,0.267405009750445,0.446320023232234,-6.24802982634575,0.546656598335108,0.62620043017291,0.0866181326890363,0.848822402760415,0.207263586968816,0.453675128533997,0.145684424126541,0.106782281618267,0.496242186808949,0.124436109142181,"Non-significant"
"P57740",57122,"NUP107",0.274232709357559,-0.934886784685897,1.17689954939545,0.267623692856549,0.446560736243941,-6.24867610352696,-1.39231239544344,-1.13093351519321,-0.774108406245262,-0.658488605108989,-1.40417277483248,-0.584565998030419,-0.413759228410012,-1.47496852004009,-0.884710288146468,-0.630848115408596,"Non-significant"
"Q9BS40",56925,"LXN",-0.366557339587412,-2.08147383527286,-1.17576396664919,0.268056110009358,0.447050348410903,-6.24995210032632,-1.38111740216154,-2.28299305219587,-1.94078187862439,-1.3236864931723,-2.56239700124167,-1.95875507050579,-2.91452103040062,-2.63936150042745,-2.11626566822698,-1.69485925577199,"Non-significant"
"Q8N488",23429,"RYBP",-0.339206037929892,-3.94270495314559,-1.17571533539422,0.268074640693317,0.447050348410903,-6.25000672430335,-4.16089106005234,-3.48605175160393,-3.31755967762125,-4.48530659163752,-3.41570058998819,-4.00025803331408,-3.97287899000678,-4.17326715456363,-3.60433745480586,-4.81079822786234,"Non-significant"
"Q86XX4",80144,"FRAS1",1.85358040067431,-6.31291448293533,1.17554185123898,0.268140754249461,0.447050348410903,-6.25020157280624,-5.49356495601774,-12.6735745307612,-4.07698981861618,-4.42205202095091,-9.53234209001639,-5.7583076580147,-6.77643492653652,-5.21202412043246,-4.99453910436253,-4.18931560364465,"Non-significant"
"Q7Z3T8",9765,"ZFYVE16",-0.237390901672666,-2.43258216723659,-1.17477533432333,0.268433024106027,0.447413242235644,-6.25106222864851,-2.70403602886327,-2.48565788785612,-2.04315995197765,-2.31541020119715,-2.0211695121071,-2.59683002220206,-2.27102965149941,-2.20382294783216,-2.58847978766057,-3.09622568117042,"Non-significant"
"Q9UDY4",11080,"DNAJB4",0.272243295817492,-1.26356872618178,1.174049366014,0.268710067300428,0.447723404290613,-6.25187696988381,-1.80061924536166,-1.53620331902231,-0.964085531342861,-1.05759349281139,-1.63995028191443,-0.988721721543079,-0.635057774996382,-1.7126083912016,-1.1773928060644,-1.12345469755973,"Non-significant"
"O60306",9716,"AQR",0.16710453606059,-1.84269834628719,1.17389651605973,0.268768426787762,0.447723404290613,-6.25204846276861,-2.23955224629303,-2.05938001690166,-1.74683668219002,-1.64209916537172,-1.94338496083099,-1.47555345228357,-1.75535530697172,-1.78040331687641,-1.92288668497073,-1.86153163018204,"Non-significant"
"P48059",3987,"LIMS1",-1.21668845128312,-2.29923982050281,-1.17354418337015,0.26890298909575,0.447809909770619,-6.25244370559939,-0.0555997728309933,-3.44025162399778,-0.581804102347384,-1.33786556838218,-3.0389569067479,-5.70820419978132,-0.657006149546671,-4.277099492717,-2.16616497914637,-1.72944540953048,"Non-significant"
"Q86X02",30850,"CDR2L",-0.486072334940407,-5.04320000334104,-1.1733695605031,0.268969700682636,0.447809909770619,-6.25263956274297,-4.97629459295742,-5.37117969505152,-5.13977309740149,-3.83103843219091,-4.68253336175283,-5.96720078654566,-4.41350202888735,-4.45485727158219,-5.56351545729855,-6.03210530974245,"Non-significant"
"Q5VWZ2",127018,"LYPLAL1",-0.570832815439194,-1.61368792560479,-1.17301311388448,0.269105915802558,0.44789193245455,-6.25303928602544,-0.940485752053392,-1.8154203127695,-1.41297675120086,-1.31815837373969,-1.15431639966251,-3.55929251694402,-0.450644669509245,-1.45790567821108,-2.15162585569189,-1.87605294626569,"Non-significant"
"P09972",230,"ALDOC",0.431936467275909,0.459622058304924,1.17284981537634,0.269168338263498,0.44789193245455,-6.25322238054591,-0.0894857725899217,0.434399177890077,1.03760213140448,-0.551024736344545,0.386778322974757,1.56604397074906,-0.134066931489666,0.25635085756264,0.816400879115905,0.873222683776454,"Non-significant"
"Q99973",7011,"TEP1",0.466829939951393,-4.54636790838325,1.17255242335802,0.269282048951128,0.447956850918146,-6.25355577529845,-4.19785989622626,-4.59374298195189,-4.3864597539448,-5.47712488251153,-5.24372687716026,-4.71080465648056,-4.09727086794677,-5.4593404988987,-3.77164951505677,-3.52569915365497,"Non-significant"
"Q96EY9",113179,"ADAT3",-1.1748126032029,-3.55717055984409,-1.16912872702013,0.270593892155026,0.450014301512394,-6.25738939935671,-3.69689772038211,-3.12955822113906,-2.9680111062062,-1.16554048408765,-3.88881375939817,-0.825125667234992,-6.97068701106454,-4.53798721204529,-3.84284731128254,-4.54623710560035,"Non-significant"
"Q92572",1176,"AP3S1",-0.100068019990754,-0.470040443931993,-1.16874706080099,0.270740448451636,0.450133204703205,-6.25781624417794,-0.461948437611208,-0.382568026676889,-0.489570144035169,-0.288824316245714,-0.4771212451141,-0.459239057385613,-0.492657666825242,-0.581598269603227,-0.523373950160381,-0.54350332566239,"Non-significant"
"Q9Y2W6",11022,"TDRKH",0.29241053200346,-4.58949077725255,1.16842445409917,0.270864375730033,0.450214429393849,-6.258176957178,-4.89272612065339,-5.15790847337822,-4.67843600425614,-4.32037625301649,-4.62903336496715,-4.4482982532993,-4.44806673991071,-3.84735603959429,-4.26419319334591,-5.20851333010388,"Non-significant"
"Q12800",7024,"TFCP2",0.613023716803021,-4.52028656055984,1.16822044889484,0.270942766319978,0.450219941707096,-6.25840502101865,-5.72813382122679,-4.3812363338522,-5.17084244911601,-5.29538910395596,-3.55839038665577,-4.20010139765671,-3.96399347612226,-2.79237409998088,-5.0908439065414,-5.02156063049037,"Non-significant"
"O75027",22,"ABCB7",-0.279374062859413,-1.30146987301373,-1.16775813898638,0.271120479354277,0.450347828686841,-6.25892174153008,-1.26858903425279,-1.15572445415224,-1.09811052378336,-0.768863558663584,-1.51762663706815,-1.50172833256526,-0.928108034874107,-2.10646856937652,-1.65480932640218,-1.01467025899912,"Non-significant"
"P53396",47,"ACLY",-0.123816017827683,5.40501408233683,-1.16748732503955,0.271224623974574,0.450347828686841,-6.25922435726093,5.46264407105521,5.4987220092008,5.52337752137327,5.49688282624006,5.352984028384,5.39716105859643,5.38011984053432,5.09372631344118,5.2917905781932,5.5527325763498,"Non-significant"
"Q9H5Z1",60625,"DHX35",-0.587474933036074,-4.6443557298569,-1.16743430965598,0.271245015377167,0.450347828686841,-6.25928359211176,-2.9870243588754,-5.12304349561299,-4.26866694034509,-5.04750207538712,-4.3268544464737,-6.21321926562635,-5.23217989469345,-4.12426970224667,-4.15860409042096,-4.96219302888724,"Non-significant"
